ticker,event_date,setup_type,pct_of_52wk_high,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy
XLRE,2023-01-06,s04_sector_rebound,0.7702,2023-01-09,33.788570222063086,30,2023-02-22,34.161441802978516,0.011035435310368769,0.00803543531036877,False,0.00803543531036877,False,0.00803543531036877,0.020929063543345672,-0.012893628232976902
XLRE,2023-01-06,s04_sector_rebound,0.7702,2023-01-09,33.788570222063086,60,2023-04-05,32.947174072265625,-0.02490179798279979,-0.02790179798279979,False,-0.02790179798279979,True,-0.04746099949499738,0.04812263412559137,-0.07602443210839116
XLRE,2023-01-06,s04_sector_rebound,0.7702,2023-01-09,33.788570222063086,90,2023-05-18,32.42860412597656,-0.0402492939816228,-0.043249293981622805,False,-0.043249293981622805,True,-0.04746099949499738,0.07802862048022008,-0.12127791446184288
XLRE,2023-04-19,s04_sector_rebound,0.7697,2023-04-20,33.40315584476882,30,2023-06-02,32.91141128540039,-0.01472150001795225,-0.01772150001795225,False,-0.01772150001795225,True,-0.0398523192732978,0.040636198247008704,-0.058357698264960955
XLRE,2023-04-19,s04_sector_rebound,0.7697,2023-04-20,33.40315584476882,60,2023-07-18,34.42848587036133,0.030695603444100383,0.027695603444100384,False,0.027695603444100384,True,-0.0398523192732978,0.10862371955469685,-0.08092811611059647
XLRE,2023-04-19,s04_sector_rebound,0.7697,2023-04-20,33.40315584476882,90,2023-08-29,33.543846130371094,0.004211886034244605,0.001211886034244605,False,0.001211886034244605,True,-0.0398523192732978,0.09634603314174339,-0.09513414710749879
XLC,2022-07-19,s04_sector_rebound,0.6693,2022-07-20,54.96141983367474,30,2022-08-31,52.10602951049805,-0.05195263025987551,-0.05495263025987551,False,-0.05495263025987551,True,-0.0545210160504348,0.006904858219683119,-0.06185748847955863
XLC,2022-07-19,s04_sector_rebound,0.6693,2022-07-20,54.96141983367474,60,2022-10-13,46.839019775390625,-0.14778366503020246,-0.15078366503020246,True,-0.10299999999999998,True,-0.0545210160504348,-0.06369081606814175,-0.08709284896206071
XLC,2022-07-19,s04_sector_rebound,0.6693,2022-07-20,54.96141983367474,90,2022-11-25,48.2025146484375,-0.12297544724447007,-0.12597544724447007,True,-0.10299999999999998,True,-0.0545210160504348,0.02933396695294399,-0.15530941419741406
XLC,2022-08-03,s04_sector_rebound,0.6747,2022-08-04,54.99975477391288,30,2022-09-16,49.959693908691406,-0.09163787885854435,-0.09463787885854436,False,-0.09463787885854436,True,-0.051510774452436126,-0.06570483956273698,-0.028933039295807372
