ticker,event_date,n_insiders,drawdown_pct,setup_type,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
SNSE,2021-12-16,3,-0.5422,s07_insider_buying,2021-12-17,105.80000305175781,90,2022-04-28,33.599998474121094,-0.6824196833181202,-0.6854196833181202,True,-0.10299999999999987,True,-0.2533014574403478,-0.07022209544398561,-0.6151975878741346,
SOFI,2022-03-17,3,-0.4414,s07_insider_buying,2022-03-18,8.920000076293945,30,2022-05-02,6.329999923706055,-0.2903587590174076,-0.2933587590174076,True,-0.10299999999999987,True,-0.20927970985293565,-0.053698608620138755,-0.23966015039726885,
SOFI,2022-03-17,3,-0.4414,s07_insider_buying,2022-03-18,8.920000076293945,60,2022-06-14,5.925000190734863,-0.335762316137046,-0.338762316137046,True,-0.10299999999999987,True,-0.20927970985293565,-0.14641538105780594,-0.19234693507924006,
SOFI,2022-03-17,3,-0.4414,s07_insider_buying,2022-03-18,8.920000076293945,90,2022-07-28,6.300000190734863,-0.2937219577522281,-0.2967219577522281,True,-0.10299999999999987,True,-0.20927970985293565,-0.06889454581189769,-0.2278274119403304,
SPOK,2022-05-02,3,-0.277,s07_insider_buying,2022-05-03,4.647905730981628,30,2022-06-15,4.591845512390137,-0.012061393202923543,-0.015061393202923542,False,-0.015061393202923542,False,-0.015061393202923542,-0.08628698106876886,0.07122558786584532,
SPOK,2022-05-02,3,-0.277,s07_insider_buying,2022-05-03,4.647905730981628,60,2022-07-29,4.476710796356201,-0.03683270370229097,-0.03983270370229097,True,-0.10299999999999998,True,-0.07545140364416514,-0.0029886229859664715,-0.0368440807163245,
SPOK,2022-05-02,3,-0.277,s07_insider_buying,2022-05-03,4.647905730981628,90,2022-09-12,5.104289531707764,0.09819127734971267,0.09519127734971267,True,-0.10299999999999998,True,-0.07545140364416514,-0.005457039317920631,0.1006483166676333,
SRAD,2026-04-30,7,-0.3372,s07_insider_buying,2026-05-01,13.210000038146973,30,2026-06-15,15.960000038146973,0.20817562392571776,0.20517562392571775,False,0.20517562392571775,False,0.20517562392571775,0.04655808327865696,0.1586175406470608,
SRAD,2026-04-30,7,-0.3372,s07_insider_buying,2026-05-01,13.210000038146973,60,,,,,,,,,,,exit_out_of_range
SRAD,2026-04-30,7,-0.3372,s07_insider_buying,2026-05-01,13.210000038146973,90,,,,,,,,,,,exit_out_of_range
