ticker,event_date,n_insiders,drawdown_pct,setup_type,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
RAL,2026-02-06,4,-0.2978,s07_insider_buying,2026-02-09,40.94998429731463,90,2026-06-18,68.18000030517578,0.6649579108543593,0.6619579108543593,False,0.6619579108543593,False,0.6619579108543593,0.08889855853747441,0.5730593523168849,
RDW,2025-11-14,3,-0.5178,s07_insider_buying,2025-11-17,5.389999866485596,30,2025-12-31,7.599999904632568,0.41001857010952825,0.40701857010952824,False,0.40701857010952824,False,0.40701857010952824,0.021255755187791436,0.3857628149217368,
RDW,2025-11-14,3,-0.5178,s07_insider_buying,2025-11-17,5.389999866485596,60,2026-02-13,8.020000457763672,0.4879407525835242,0.4849407525835242,False,0.4849407525835242,False,0.4849407525835242,0.021001119351302666,0.46393963323222154,
RDW,2025-11-14,3,-0.5178,s07_insider_buying,2025-11-17,5.389999866485596,90,2026-03-30,7.710000038146973,0.43042675865112234,0.42742675865112234,False,0.42742675865112234,False,0.42742675865112234,-0.05096552920917097,0.4783922878602933,
RPD,2025-11-24,3,-0.3206,s07_insider_buying,2025-11-25,14.859999656677246,30,2026-01-09,14.09000015258789,-0.05181692610223987,-0.05481692610223987,False,-0.05481692610223987,False,-0.05481692610223987,0.04111534021203789,-0.09593226631427776,
RPD,2025-11-24,3,-0.3206,s07_insider_buying,2025-11-25,14.859999656677246,60,2026-02-24,6.119999885559082,-0.5881561220084484,-0.5911561220084484,True,-0.10299999999999998,True,-0.0940172749323328,0.031035190935619683,-0.622191312944068,
RPD,2025-11-24,3,-0.3206,s07_insider_buying,2025-11-25,14.859999656677246,90,2026-04-08,5.489999771118164,-0.6305518238251595,-0.6335518238251595,True,-0.10299999999999998,True,-0.0940172749323328,0.016794457031043875,-0.6503462808562034,
RXO,2025-11-17,3,-0.4253,s07_insider_buying,2025-11-18,10.479999542236328,30,2026-01-02,12.84000015258789,0.2251909077705896,0.22219090777058959,False,0.22219090777058959,False,0.22219090777058959,0.034871922282344814,0.18731898548824477,
RXO,2025-11-17,3,-0.4253,s07_insider_buying,2025-11-18,10.479999542236328,60,2026-02-17,14.829999923706055,0.4150763904080743,0.4120763904080743,False,0.4120763904080743,False,0.4120763904080743,0.03438719879000307,0.37768919161807124,
RXO,2025-11-17,3,-0.4253,s07_insider_buying,2025-11-18,10.479999542236328,90,2026-03-31,14.619999885559082,0.3950382179539025,0.3920382179539025,False,0.3920382179539025,False,0.3920382179539025,-0.012168749875604568,0.40420696782950705,
RZLT,2025-12-16,3,-0.8154,s07_insider_buying,2025-12-17,2.049999952316284,30,2026-02-02,3.240000009536743,0.5804878462928178,0.5774878462928178,True,-0.10299999999999998,False,0.5774878462928178,0.02584951494973864,0.5516383313430792,
RZLT,2025-12-16,3,-0.8154,s07_insider_buying,2025-12-17,2.049999952316284,60,2026-03-17,2.559999942779541,0.2487804889395293,0.2457804889395293,True,-0.10299999999999998,False,0.2457804889395293,-0.01046924846440822,0.2562497374039375,
RZLT,2025-12-16,3,-0.8154,s07_insider_buying,2025-12-17,2.049999952316284,90,2026-04-29,3.119999885559082,0.5219511990884733,0.5189511990884733,True,-0.10299999999999998,False,0.5189511990884733,0.052569886392956455,0.46638131269551686,
SBSW,2026-03-24,3,-0.4412,s07_insider_buying,2026-03-25,12.119999885559082,30,2026-05-07,13.1899995803833,0.08828380403692226,0.08528380403692226,False,0.08528380403692226,False,0.08528380403692226,0.11069286052480432,-0.025409056487882054,
SBSW,2026-03-24,3,-0.4412,s07_insider_buying,2026-03-25,12.119999885559082,60,2026-06-22,9.350000381469727,-0.22854781602678031,-0.23154781602678032,True,-0.10299999999999998,True,-0.1562115104408318,0.1330526553003606,-0.3646004713271409,
SBSW,2026-03-24,3,-0.4412,s07_insider_buying,2026-03-25,12.119999885559082,90,,,,,,,,,,,exit_out_of_range
SHAK,2026-05-15,6,-0.423,s07_insider_buying,2026-05-18,59.900001525878906,30,,,,,,,,,,,exit_out_of_range
SHAK,2026-05-15,6,-0.423,s07_insider_buying,2026-05-18,59.900001525878906,60,,,,,,,,,,,exit_out_of_range
SHAK,2026-05-15,6,-0.423,s07_insider_buying,2026-05-18,59.900001525878906,90,,,,,,,,,,,exit_out_of_range
SMMT,2026-06-04,3,-0.4375,s07_insider_buying,2026-06-05,15.239999771118164,30,,,,,,,,,,,exit_out_of_range
SMMT,2026-06-04,3,-0.4375,s07_insider_buying,2026-06-05,15.239999771118164,60,,,,,,,,,,,exit_out_of_range
SMMT,2026-06-04,3,-0.4375,s07_insider_buying,2026-06-05,15.239999771118164,90,,,,,,,,,,,exit_out_of_range
SOFI,2026-03-02,3,-0.3787,s07_insider_buying,2026-03-03,18.0,30,2026-04-15,18.790000915527344,0.043888939751519196,0.04088893975151919,True,-0.10300000000000009,True,-0.1373963441587578,0.0396875830768566,0.0012013566746625903,
