ticker,event_date,setup_type,settlement_date,days_to_cover,drawdown_pct,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
STTK,2024-08-23,s09_short_squeeze_candidate,2024-08-15,20.47,-0.5843,2024-08-26,3.549999952316284,60,2024-11-19,1.1399999856948853,-0.6788732391528444,-0.6818732391528444,True,-0.10299999999999998,True,-0.15594405491902896,0.05136999396027875,-0.7332432331131231,
STTK,2024-08-23,s09_short_squeeze_candidate,2024-08-15,20.47,-0.5843,2024-08-26,3.549999952316284,90,2025-01-03,1.340000033378601,-0.6225351967950632,-0.6255351967950632,True,-0.10299999999999998,True,-0.15594405491902896,0.05785730109932197,-0.6833924978943852,
STTK,2025-05-23,s09_short_squeeze_candidate,2025-05-15,21.56,-0.4817,2025-05-27,1.100000023841858,30,2025-07-10,0.7739999890327454,-0.2963636615847748,-0.2993636615847748,True,-0.10299999999999998,True,-0.19281046942096192,0.07098150545805182,-0.3703451670428266,
STTK,2025-05-23,s09_short_squeeze_candidate,2025-05-15,21.56,-0.4817,2025-05-27,1.100000023841858,60,2025-08-21,0.8949999809265137,-0.18636367133826193,-0.18936367133826193,True,-0.10299999999999998,True,-0.19281046942096192,0.08763266747894582,-0.27699633881720775,
STTK,2025-05-23,s09_short_squeeze_candidate,2025-05-15,21.56,-0.4817,2025-05-27,1.100000023841858,90,2025-10-03,2.3499999046325684,1.1363635033615394,1.1333635033615395,True,-0.10299999999999998,True,-0.19281046942096192,0.1484111144299678,0.9849523889315717,
SURG,2022-10-08,s09_short_squeeze_candidate,2022-09-30,23.24,-0.3477,2022-10-11,6.099999904632568,30,2022-11-22,5.829999923706055,-0.04426229264716308,-0.047262292647163084,True,-0.10299999999999998,True,-0.14561597326789144,0.11629068961121436,-0.16355298225837744,
SURG,2022-10-08,s09_short_squeeze_candidate,2022-09-30,23.24,-0.3477,2022-10-11,6.099999904632568,60,2023-01-06,6.170000076293945,0.01147543815668195,0.00847543815668195,True,-0.10299999999999998,True,-0.14561597326789144,0.08827066322690014,-0.07979522507021819,
SURG,2022-10-08,s09_short_squeeze_candidate,2022-09-30,23.24,-0.3477,2022-10-11,6.099999904632568,90,2023-02-21,5.460000038146973,-0.10491801253956679,-0.10791801253956679,True,-0.10299999999999998,True,-0.14561597326789144,0.11914556900511353,-0.22706358154468032,
SURG,2023-04-22,s09_short_squeeze_candidate,2023-04-14,20.19,-0.2866,2023-04-25,4.510000228881836,30,2023-06-07,8.039999961853027,0.7827050008479455,0.7797050008479455,False,0.7797050008479455,False,0.7797050008479455,0.03889622615743482,0.7408087746905107,
SURG,2023-04-22,s09_short_squeeze_candidate,2023-04-14,20.19,-0.2866,2023-04-25,4.510000228881836,60,2023-07-21,5.21999979019165,0.15742783265575233,0.15442783265575233,False,0.15442783265575233,False,0.15442783265575233,0.10541119011259381,0.04901664254315852,
SURG,2023-04-22,s09_short_squeeze_candidate,2023-04-14,20.19,-0.2866,2023-04-25,4.510000228881836,90,2023-09-01,5.170000076293945,0.14634142215459334,0.14334142215459333,False,0.14334142215459333,False,0.14334142215459333,0.10299100690015695,0.04035041525443639,
SURG,2023-09-23,s09_short_squeeze_candidate,2023-09-15,20.71,-0.3922,2023-09-26,4.400000095367432,30,2023-11-07,5.300000190734863,0.2045454717864672,0.2015454717864672,False,0.2015454717864672,False,0.2015454717864672,0.018271097242549716,0.18327437454391748,
SURG,2023-09-23,s09_short_squeeze_candidate,2023-09-15,20.71,-0.3922,2023-09-26,4.400000095367432,60,2023-12-20,5.46999979019165,0.24318174355286382,0.2401817435528638,False,0.2401817435528638,False,0.2401817435528638,0.09571056908932252,0.1444711744635413,
SURG,2023-09-23,s09_short_squeeze_candidate,2023-09-15,20.71,-0.3922,2023-09-26,4.400000095367432,90,2024-02-05,7.949999809265137,0.8068180993076217,0.8038180993076217,False,0.8038180993076217,False,0.8038180993076217,0.1525482440258954,0.6512698552817263,
SVCCW,2026-04-23,s09_short_squeeze_candidate,2026-04-15,999.99,-0.2663,2026-04-24,0.19089999794960022,30,2026-06-08,0.19089999794960022,0.0,-0.003,False,-0.003,False,-0.003,0.040056176328054915,-0.04305617632805492,
SVCCW,2026-04-23,s09_short_squeeze_candidate,2026-04-15,999.99,-0.2663,2026-04-24,0.19089999794960022,60,,,,,,,,,,,exit_out_of_range
SVCCW,2026-04-23,s09_short_squeeze_candidate,2026-04-15,999.99,-0.2663,2026-04-24,0.19089999794960022,90,,,,,,,,,,,exit_out_of_range
SYM,2025-05-08,s09_short_squeeze_candidate,2025-04-30,23.25,-0.3021,2025-05-09,24.049999237060547,30,2025-06-24,32.20000076293945,0.3388774130736738,0.3358774130736738,False,0.3358774130736738,False,0.3358774130736738,0.07430766796964394,0.26156974510402986,
SYM,2025-05-08,s09_short_squeeze_candidate,2025-04-30,23.25,-0.3021,2025-05-09,24.049999237060547,60,2025-08-06,62.900001525878906,1.6153847617987163,1.6123847617987164,False,1.6123847617987164,False,1.6123847617987164,0.12034085914619275,1.4920439026525236,
SYM,2025-05-08,s09_short_squeeze_candidate,2025-04-30,23.25,-0.3021,2025-05-09,24.049999237060547,90,2025-09-18,51.2599983215332,1.1313929292165055,1.1283929292165056,False,1.1283929292165056,False,1.1283929292165056,0.17253535842316214,0.9558575707933434,
SYPR,2024-05-23,s09_short_squeeze_candidate,2024-05-15,29.35,-0.2953,2024-05-24,1.440000057220459,30,2024-07-10,1.8600000143051147,0.2916666252745539,0.2886666252745539,False,0.2886666252745539,False,0.2886666252745539,0.06683901341075216,0.22182761186380173,
SYPR,2024-05-23,s09_short_squeeze_candidate,2024-05-15,29.35,-0.2953,2024-05-24,1.440000057220459,60,2024-08-21,1.649999976158142,0.1458332712451642,0.1428332712451642,False,0.1428332712451642,False,0.1428332712451642,0.06550854989080479,0.07732472135435942,
SYPR,2024-05-23,s09_short_squeeze_candidate,2024-05-15,29.35,-0.2953,2024-05-24,1.440000057220459,90,2024-10-03,1.600000023841858,0.11111108351636934,0.10811108351636933,False,0.10811108351636933,False,0.10811108351636933,0.08250307200167795,0.025608011514691387,
SYPR,2025-04-08,s09_short_squeeze_candidate,2025-03-31,50.1,-0.4721,2025-04-09,1.6100000143051147,30,2025-05-22,1.600000023841858,-0.006211174145593357,-0.009211174145593356,False,-0.009211174145593356,False,-0.009211174145593356,0.18168367055799606,-0.19089484470358942,
SYPR,2025-04-08,s09_short_squeeze_candidate,2025-03-31,50.1,-0.4721,2025-04-09,1.6100000143051147,60,2025-07-08,2.0999999046325684,0.3043477552631826,0.3013477552631826,False,0.3013477552631826,False,0.3013477552631826,0.26089061934066105,0.04045713592252154,
SYPR,2025-04-08,s09_short_squeeze_candidate,2025-03-31,50.1,-0.4721,2025-04-09,1.6100000143051147,90,2025-08-19,1.8899999856948853,0.17391302416268628,0.17091302416268628,False,0.17091302416268628,False,0.17091302416268628,0.3004648677418904,-0.12955184357920413,
SYRE,2024-08-23,s09_short_squeeze_candidate,2024-08-15,20.78,-0.3009,2024-08-26,25.8700008392334,30,2024-10-08,27.8799991607666,0.07769610577224717,0.07469610577224717,False,0.07469610577224717,False,0.07469610577224717,0.020860180164742337,0.05383592560750483,
SYRE,2024-08-23,s09_short_squeeze_candidate,2024-08-15,20.78,-0.3009,2024-08-26,25.8700008392334,60,2024-11-19,26.899999618530273,0.039814408422237824,0.03681440842223782,False,0.03681440842223782,False,0.03681440842223782,0.05136999396027875,-0.014555585538040927,
SYRE,2024-08-23,s09_short_squeeze_candidate,2024-08-15,20.78,-0.3009,2024-08-26,25.8700008392334,90,2025-01-03,24.350000381469727,-0.05875533082544404,-0.061755330825444044,True,-0.10299999999999998,False,-0.061755330825444044,0.05785730109932197,-0.11961263192476601,
SYRE,2025-05-08,s09_short_squeeze_candidate,2025-04-30,21.38,-0.3617,2025-05-09,13.539999961853027,30,2025-06-24,15.40999984741211,0.13810929769774982,0.13510929769774982,False,0.13510929769774982,False,0.13510929769774982,0.07430766796964394,0.06080162972810588,
SYRE,2025-05-08,s09_short_squeeze_candidate,2025-04-30,21.38,-0.3617,2025-05-09,13.539999961853027,60,2025-08-06,15.960000038146973,0.178729695946229,0.175729695946229,False,0.175729695946229,False,0.175729695946229,0.12034085914619275,0.055388836800036256,
SYRE,2025-05-08,s09_short_squeeze_candidate,2025-04-30,21.38,-0.3617,2025-05-09,13.539999961853027,90,2025-09-18,15.319999694824219,0.13146231447459966,0.12846231447459966,False,0.12846231447459966,False,0.12846231447459966,0.17253535842316214,-0.044073043948562485,
TARA,2024-10-23,s09_short_squeeze_candidate,2024-10-15,22.3,-0.251,2024-10-24,1.8700000047683716,30,2024-12-06,5.909999847412109,2.160427717829955,2.157427717829955,False,2.157427717829955,False,2.157427717829955,0.04798449479999167,2.109443223029963,
TARA,2024-10-23,s09_short_squeeze_candidate,2024-10-15,22.3,-0.251,2024-10-24,1.8700000047683716,60,2025-01-23,4.710000038146973,1.5187165915170033,1.5157165915170034,False,1.5157165915170034,False,1.5157165915170034,0.054867775064153745,1.4608488164528497,
TARA,2024-10-23,s09_short_squeeze_candidate,2024-10-15,22.3,-0.251,2024-10-24,1.8700000047683716,90,2025-03-07,4.019999980926514,1.1497326046394596,1.1467326046394597,False,1.1467326046394597,False,1.1467326046394597,-0.0036582038363617286,1.1503908084758214,
TARS,2021-10-08,s09_short_squeeze_candidate,2021-09-30,23.77,-0.2625,2021-10-11,24.6200008392334,30,2021-11-22,25.25,0.025588917111759812,0.022588917111759813,False,0.022588917111759813,False,0.022588917111759813,0.06956230618556969,-0.04697338907380988,
TARS,2021-10-08,s09_short_squeeze_candidate,2021-09-30,23.77,-0.2625,2021-10-11,24.6200008392334,60,2022-01-05,22.549999237060547,-0.08407804758780446,-0.08707804758780446,True,-0.10299999999999998,False,-0.08707804758780446,0.07517953895317775,-0.1622575865409822,
TARS,2021-10-08,s09_short_squeeze_candidate,2021-09-30,23.77,-0.2625,2021-10-11,24.6200008392334,90,2022-02-17,16.0,-0.3501218743054195,-0.3531218743054195,True,-0.10299999999999998,True,-0.1244804313573129,0.003283620266739895,-0.3564054945721594,
TCRT,2022-03-08,s09_short_squeeze_candidate,2022-02-28,21.43,-0.2878,2022-03-09,117.0,30,2022-04-21,69.0,-0.41025641025641024,-0.41325641025641024,True,-0.10299999999999998,True,-0.29379668407606874,0.03359113888833387,-0.4468475491447441,
TCRT,2022-03-08,s09_short_squeeze_candidate,2022-02-28,21.43,-0.2878,2022-03-09,117.0,60,2022-06-03,78.0,-0.33333333333333337,-0.3363333333333334,True,-0.10299999999999998,True,-0.29379668407606874,-0.031341831473948645,-0.30499150185938473,
TCRT,2022-03-08,s09_short_squeeze_candidate,2022-02-28,21.43,-0.2878,2022-03-09,117.0,90,2022-07-19,202.5,0.7307692307692308,0.7277692307692308,True,-0.10299999999999998,True,-0.29379668407606874,-0.07045120249815684,0.7982204332673877,
TCRT,2022-06-08,s09_short_squeeze_candidate,2022-05-31,20.1,-0.4526,2022-06-09,115.5,30,2022-07-25,156.0,0.35064935064935066,0.34764935064935065,False,0.34764935064935065,False,0.34764935064935065,-0.029465148145531916,0.37711449879488257,
TCRT,2022-06-08,s09_short_squeeze_candidate,2022-05-31,20.1,-0.4526,2022-06-09,115.5,60,2022-09-06,436.5,2.779220779220779,2.776220779220779,False,2.776220779220779,False,2.776220779220779,-0.041266496936003594,2.8174872761567826,
TCRT,2022-06-08,s09_short_squeeze_candidate,2022-05-31,20.1,-0.4526,2022-06-09,115.5,90,2022-10-18,174.0,0.5064935064935066,0.5034935064935065,False,0.5034935064935065,False,0.5034935064935065,-0.08568863634352386,0.5891821428370304,
TCRT,2022-11-08,s09_short_squeeze_candidate,2022-10-31,26.02,-0.6883,2022-11-09,165.0,30,2022-12-22,85.5,-0.4818181818181818,-0.4848181818181818,True,-0.10299999999999998,True,-0.28709096344482343,0.006680883463027865,-0.4914990652812097,
TCRT,2022-11-08,s09_short_squeeze_candidate,2022-10-31,26.02,-0.6883,2022-11-09,165.0,60,2023-02-07,103.5,-0.3727272727272727,-0.3757272727272727,True,-0.10299999999999998,True,-0.28709096344482343,0.09782455822198677,-0.47355183094925946,
TCRT,2022-11-08,s09_short_squeeze_candidate,2022-10-31,26.02,-0.6883,2022-11-09,165.0,90,2023-03-22,75.0,-0.5454545454545454,-0.5484545454545454,True,-0.10299999999999998,True,-0.28709096344482343,0.04075456845437242,-0.5892091139089178,
TCRT,2023-02-08,s09_short_squeeze_candidate,2023-01-31,38.22,-0.3509,2023-02-09,103.5,30,2023-03-24,70.5,-0.3188405797101449,-0.3218405797101449,True,-0.10299999999999998,True,-0.18476992438554396,-0.04138331743076207,-0.28045726227938284,
TCRT,2023-02-08,s09_short_squeeze_candidate,2023-01-31,38.22,-0.3509,2023-02-09,103.5,60,2023-05-08,90.0,-0.13043478260869568,-0.13343478260869568,True,-0.10299999999999998,True,-0.18476992438554396,-0.00022859615713044512,-0.13320618645156523,
TCRT,2023-02-08,s09_short_squeeze_candidate,2023-01-31,38.22,-0.3509,2023-02-09,103.5,90,2023-06-21,69.0,-0.33333333333333337,-0.3363333333333334,True,-0.10299999999999998,True,-0.18476992438554396,0.05745951486055101,-0.3937928481938844,
TCRT,2024-03-23,s09_short_squeeze_candidate,2024-03-15,25.04,-0.4,2024-03-26,19.5,30,2024-05-08,13.199999809265137,-0.32307693285819816,-0.32607693285819817,True,-0.10299999999999998,True,-0.22882539312130756,-0.0077510579406078195,-0.31832587491759035,
TCRT,2024-03-23,s09_short_squeeze_candidate,2024-03-15,25.04,-0.4,2024-03-26,19.5,60,2024-06-21,7.0,-0.641025641025641,-0.644025641025641,True,-0.10299999999999998,True,-0.22882539312130756,0.048033891297363684,-0.6920595323230047,
TCRT,2024-03-23,s09_short_squeeze_candidate,2024-03-15,25.04,-0.4,2024-03-26,19.5,90,2024-08-05,2.549999952316284,-0.869230771676088,-0.872230771676088,True,-0.10299999999999998,True,-0.22882539312130756,-0.004183990205928856,-0.8680467814701591,
TCRT,2024-06-22,s09_short_squeeze_candidate,2024-06-14,67.75,-0.5208,2024-06-25,7.300000190734863,30,2024-08-07,2.5299999713897705,-0.6534246705087983,-0.6564246705087983,True,-0.10299999999999998,True,-0.31927928827763563,-0.0465632477424166,-0.6098614227663817,
TCRT,2024-06-22,s09_short_squeeze_candidate,2024-06-14,67.75,-0.5208,2024-06-25,7.300000190734863,60,2024-09-19,2.819999933242798,-0.6136986493751146,-0.6166986493751146,True,-0.10299999999999998,True,-0.31927928827763563,0.0496149997898665,-0.6663136491649811,
TCRT,2024-06-22,s09_short_squeeze_candidate,2024-06-14,67.75,-0.5208,2024-06-25,7.300000190734863,90,2024-10-31,2.049999952316284,-0.7191780960611291,-0.7221780960611291,True,-0.10299999999999998,True,-0.31927928827763563,0.048519625791087595,-0.7706977218522167,
TCX,2024-03-08,s09_short_squeeze_candidate,2024-02-29,20.43,-0.3238,2024-03-11,18.579999923706055,30,2024-04-23,17.600000381469727,-0.052744862554383265,-0.05574486255438327,False,-0.05574486255438327,False,-0.05574486255438327,-0.006384059423498067,-0.0493608031308852,
TCX,2024-03-08,s09_short_squeeze_candidate,2024-02-29,20.43,-0.3238,2024-03-11,18.579999923706055,60,2024-06-05,22.75,0.2244348812388035,0.2214348812388035,False,0.2214348812388035,False,0.2214348812388035,0.05064096296071541,0.1707939182780881,
TCX,2024-03-08,s09_short_squeeze_candidate,2024-02-29,20.43,-0.3238,2024-03-11,18.579999923706055,90,2024-07-19,21.979999542236328,0.1829924452363556,0.1799924452363556,False,0.1799924452363556,False,0.1799924452363556,0.08226034228066381,0.09773210295569179,
TCX,2024-12-21,s09_short_squeeze_candidate,2024-12-13,23.16,-0.2784,2024-12-24,15.670000076293945,30,2025-02-10,14.920000076293945,-0.047862156754844065,-0.05086215675484407,False,-0.05086215675484407,False,-0.05086215675484407,0.01474669485302793,-0.065608851607872,
TCX,2024-12-21,s09_short_squeeze_candidate,2024-12-13,23.16,-0.2784,2024-12-24,15.670000076293945,60,2025-03-25,17.290000915527344,0.10338231214715732,0.10038231214715732,False,0.10038231214715732,False,0.10038231214715732,-0.03165598639310696,0.13203829854026428,
TCX,2024-12-21,s09_short_squeeze_candidate,2024-12-13,23.16,-0.2784,2024-12-24,15.670000076293945,90,2025-05-07,16.549999237060547,0.056158210368989714,0.05315821036898971,True,-0.10299999999999998,True,-0.10699407552921636,-0.0557358382326274,0.10889404860161711,
TELA,2024-09-07,s09_short_squeeze_candidate,2024-08-30,26.23,-0.493,2024-09-10,2.700000047683716,30,2024-10-22,2.490000009536743,-0.07777779053268097,-0.08077779053268097,True,-0.10299999999999998,True,-0.14291940330488118,0.06701635763880254,-0.1477941481714835,
TELA,2024-09-07,s09_short_squeeze_candidate,2024-08-30,26.23,-0.493,2024-09-10,2.700000047683716,60,2024-12-04,2.890000104904175,0.0703703903203472,0.0673703903203472,True,-0.10299999999999998,True,-0.14291940330488118,0.11153938300370947,-0.044168992683362274,
TELA,2024-09-07,s09_short_squeeze_candidate,2024-08-30,26.23,-0.493,2024-09-10,2.700000047683716,90,2025-01-21,2.630000114440918,-0.025925900743168362,-0.02892590074316836,True,-0.10299999999999998,True,-0.14291940330488118,0.10681942434443048,-0.13574532508759884,
TENX,2025-05-08,s09_short_squeeze_candidate,2025-04-30,20.57,-0.2577,2025-05-09,5.78000020980835,30,2025-06-24,5.730000019073486,-0.008650551716246624,-0.011650551716246623,False,-0.011650551716246623,False,-0.011650551716246623,0.07430766796964394,-0.08595821968589057,
TENX,2025-05-08,s09_short_squeeze_candidate,2025-04-30,20.57,-0.2577,2025-05-09,5.78000020980835,60,2025-08-06,6.110000133514404,0.05709341033345683,0.054093410333456826,False,0.054093410333456826,False,0.054093410333456826,0.12034085914619275,-0.06624744881273592,
TENX,2025-05-08,s09_short_squeeze_candidate,2025-04-30,20.57,-0.2577,2025-05-09,5.78000020980835,90,2025-09-18,6.409999847412109,0.10899647313761074,0.10599647313761074,False,0.10599647313761074,False,0.10599647313761074,0.17253535842316214,-0.06653888528555141,
THRY,2023-10-21,s09_short_squeeze_candidate,2023-10-13,21.36,-0.2712,2023-10-24,17.780000686645508,30,2023-12-06,18.6200008392334,0.047244101245665915,0.04424410124566591,True,-0.10299999999999998,True,-0.07141820685174027,0.07597318244716145,-0.031729081201495535,
THRY,2023-10-21,s09_short_squeeze_candidate,2023-10-13,21.36,-0.2712,2023-10-24,17.780000686645508,60,2024-01-22,19.739999771118164,0.11023616472325592,0.10723616472325592,True,-0.10299999999999998,True,-0.07141820685174027,0.14849212307382986,-0.04125595835057394,
THRY,2023-10-21,s09_short_squeeze_candidate,2023-10-13,21.36,-0.2712,2023-10-24,17.780000686645508,90,2024-03-05,21.260000228881836,0.1957255010035035,0.1927255010035035,True,-0.10299999999999998,True,-0.07141820685174027,0.2048654877943623,-0.012139986790858814,
TIL,2021-08-07,s09_short_squeeze_candidate,2021-07-30,27.3,-0.2861,2021-08-10,338.6000061035156,30,2021-09-22,430.0,0.2699350036885171,0.2669350036885171,False,0.2669350036885171,False,0.2669350036885171,-0.007562610791456703,0.2744976144799738,
TIL,2021-08-07,s09_short_squeeze_candidate,2021-07-30,27.3,-0.2861,2021-08-10,338.6000061035156,60,2021-11-03,430.0,0.2699350036885171,0.2669350036885171,False,0.2669350036885171,False,0.2669350036885171,0.05331733908417946,0.21361766460433762,
TIL,2021-08-07,s09_short_squeeze_candidate,2021-07-30,27.3,-0.2861,2021-08-10,338.6000061035156,90,2021-12-16,331.0,-0.02244538088162995,-0.02544538088162995,False,-0.02544538088162995,False,-0.02544538088162995,0.05723844310815984,-0.0826838239897898,
TIL,2022-02-23,s09_short_squeeze_candidate,2022-02-15,29.61,-0.4416,2022-02-24,180.8000030517578,30,2022-04-07,199.8000030517578,0.1050884938014125,0.1020884938014125,True,-0.10299999999999998,False,0.1020884938014125,0.09523658008861191,0.006851913712800584,
TIL,2022-02-23,s09_short_squeeze_candidate,2022-02-15,29.61,-0.4416,2022-02-24,180.8000030517578,60,2022-05-20,145.39999389648438,-0.1957965075096787,-0.1987965075096787,True,-0.10299999999999998,True,-0.26017712288708195,-0.04909625228034875,-0.14970025522932995,
TIL,2022-02-23,s09_short_squeeze_candidate,2022-02-15,29.61,-0.4416,2022-02-24,180.8000030517578,90,2022-07-06,110.19999694824219,-0.390486752830999,-0.393486752830999,True,-0.10299999999999998,True,-0.26017712288708195,-0.06062649704959644,-0.33286025578140255,
TIL,2022-07-23,s09_short_squeeze_candidate,2022-07-15,23.65,-0.3449,2022-07-26,124.19999694824219,30,2022-09-07,113.0,-0.09017711129984618,-0.09317711129984618,True,-0.10299999999999998,True,-0.17028641171241465,0.010004260378083663,-0.10318137167792985,
TIL,2022-07-23,s09_short_squeeze_candidate,2022-07-15,23.65,-0.3449,2022-07-26,124.19999694824219,60,2022-10-19,84.0,-0.3236714809662573,-0.3266714809662573,True,-0.10299999999999998,True,-0.17028641171241465,-0.06049716637485114,-0.26617431459140617,
TIL,2022-07-23,s09_short_squeeze_candidate,2022-07-15,23.65,-0.3449,2022-07-26,124.19999694824219,90,2022-12-01,25.200000762939453,-0.7971014381470474,-0.8001014381470474,True,-0.10299999999999998,True,-0.17028641171241465,0.038628676704230314,-0.8387301148512777,
TIL,2022-10-22,s09_short_squeeze_candidate,2022-10-14,37.79,-0.3935,2022-10-25,87.5999984741211,30,2022-12-07,24.399999618530273,-0.7214611867175026,-0.7244611867175026,True,-0.10299999999999998,True,-0.16437819069493753,0.03793656059922501,-0.7623977473167276,
TIL,2022-10-22,s09_short_squeeze_candidate,2022-10-14,37.79,-0.3935,2022-10-25,87.5999984741211,60,2023-01-23,15.039999961853027,-0.8283104997279633,-0.8313104997279633,True,-0.10299999999999998,True,-0.16437819069493753,0.06251400103894067,-0.893824500766904,
TIL,2022-10-22,s09_short_squeeze_candidate,2022-10-14,37.79,-0.3935,2022-10-25,87.5999984741211,90,2023-03-07,15.399999618530273,-0.8242009145344933,-0.8272009145344933,True,-0.10299999999999998,True,-0.16437819069493753,0.056255201269711286,-0.8834561158042046,
TJGC,2026-06-06,s09_short_squeeze_candidate,2026-05-29,999.99,-0.6667,2026-06-09,5.860000133514404,30,,,,,,,,,,,exit_out_of_range
TJGC,2026-06-06,s09_short_squeeze_candidate,2026-05-29,999.99,-0.6667,2026-06-09,5.860000133514404,60,,,,,,,,,,,exit_out_of_range
TJGC,2026-06-06,s09_short_squeeze_candidate,2026-05-29,999.99,-0.6667,2026-06-09,5.860000133514404,90,,,,,,,,,,,exit_out_of_range
TKLF,2026-05-08,s09_short_squeeze_candidate,2026-04-30,25.07,-0.3131,2026-05-11,2.049999952316284,30,2026-06-24,2.0399999618530273,-0.004878044241882984,-0.007878044241882983,True,-0.10299999999999998,False,-0.007878044241882983,-0.0017937681895825452,-0.006084276052300438,
TKLF,2026-05-08,s09_short_squeeze_candidate,2026-04-30,25.07,-0.3131,2026-05-11,2.049999952316284,60,,,,,,,,,,,exit_out_of_range
TKLF,2026-05-08,s09_short_squeeze_candidate,2026-04-30,25.07,-0.3131,2026-05-11,2.049999952316284,90,,,,,,,,,,,exit_out_of_range
TMC,2024-10-23,s09_short_squeeze_candidate,2024-10-15,27.55,-0.2681,2024-10-24,0.9900000095367432,30,2024-12-06,0.8569999933242798,-0.13434344942551957,-0.13734344942551957,True,-0.10299999999999998,True,-0.08277333428261169,0.04798449479999167,-0.18532794422551124,
TMC,2024-10-23,s09_short_squeeze_candidate,2024-10-15,27.55,-0.2681,2024-10-24,0.9900000095367432,60,2025-01-23,1.5700000524520874,0.585858623563799,0.582858623563799,True,-0.10299999999999998,True,-0.08277333428261169,0.054867775064153745,0.5279908484996453,
TMC,2024-10-23,s09_short_squeeze_candidate,2024-10-15,27.55,-0.2681,2024-10-24,0.9900000095367432,90,2025-03-07,1.8200000524520874,0.8383838736564571,0.835383873656457,True,-0.10299999999999998,True,-0.08277333428261169,-0.0036582038363617286,0.8390420774928188,
TNGX,2022-02-23,s09_short_squeeze_candidate,2022-02-15,20.98,-0.3125,2022-02-24,8.399999618530273,30,2022-04-07,7.670000076293945,-0.08690471135569577,-0.08990471135569578,True,-0.10299999999999998,False,-0.08990471135569578,0.09523658008861191,-0.1851412914443077,
TNGX,2022-02-23,s09_short_squeeze_candidate,2022-02-15,20.98,-0.3125,2022-02-24,8.399999618530273,60,2022-05-20,5.570000171661377,-0.3369047113556958,-0.3399047113556958,True,-0.10299999999999998,True,-0.19036281871110372,-0.04909625228034875,-0.290808459075347,
TNGX,2022-02-23,s09_short_squeeze_candidate,2022-02-15,20.98,-0.3125,2022-02-24,8.399999618530273,90,2022-07-06,4.849999904632568,-0.4226190327516752,-0.42561903275167523,True,-0.10299999999999998,True,-0.19036281871110372,-0.06062649704959644,-0.3649925357020788,
TNGX,2024-05-08,s09_short_squeeze_candidate,2024-04-30,24.7,-0.4022,2024-05-09,7.820000171661377,30,2024-06-24,10.149999618530273,0.2979538869209364,0.2949538869209364,True,-0.10299999999999998,True,-0.12043932142380498,0.05240040730424833,0.24255347961668805,
TNGX,2024-05-08,s09_short_squeeze_candidate,2024-04-30,24.7,-0.4022,2024-05-09,7.820000171661377,60,2024-08-06,9.010000228881836,0.1521739170202141,0.1491739170202141,True,-0.10299999999999998,True,-0.12043932142380498,0.012475483792697473,0.13669843322751662,
TNGX,2024-05-08,s09_short_squeeze_candidate,2024-04-30,24.7,-0.4022,2024-05-09,7.820000171661377,90,2024-09-18,8.279999732971191,0.058823472022007106,0.0558234720220071,True,-0.10299999999999998,True,-0.12043932142380498,0.08858318701277179,-0.03275971499076469,
TNGX,2025-05-08,s09_short_squeeze_candidate,2025-04-30,21.63,-0.5791,2025-05-09,1.1200000047683716,30,2025-06-24,5.360000133514404,3.785714384548518,3.782714384548518,False,3.782714384548518,False,3.782714384548518,0.07430766796964394,3.7084067165788737,
TNGX,2025-05-08,s09_short_squeeze_candidate,2025-04-30,21.63,-0.5791,2025-05-09,1.1200000047683716,60,2025-08-06,6.5,4.803571403862871,4.800571403862871,False,4.800571403862871,False,4.800571403862871,0.12034085914619275,4.680230544716678,
TNGX,2025-05-08,s09_short_squeeze_candidate,2025-04-30,21.63,-0.5791,2025-05-09,1.1200000047683716,90,2025-09-18,7.869999885559082,6.026785582189962,6.023785582189962,False,6.023785582189962,False,6.023785582189962,0.17253535842316214,5.8512502237668,
TNYA,2022-03-23,s09_short_squeeze_candidate,2022-03-15,20.54,-0.4625,2022-03-24,10.220000267028809,30,2022-05-06,7.269999980926514,-0.288649726910421,-0.291649726910421,True,-0.10299999999999998,True,-0.2649796765057154,-0.07758893124016364,-0.21406079567025738,
TNYA,2022-03-23,s09_short_squeeze_candidate,2022-03-15,20.54,-0.4625,2022-03-24,10.220000267028809,60,2022-06-21,5.949999809265137,-0.41780825305252756,-0.42080825305252756,True,-0.10299999999999998,True,-0.2649796765057154,-0.15528939130197217,-0.2655188617505554,
TNYA,2022-03-23,s09_short_squeeze_candidate,2022-03-15,20.54,-0.4625,2022-03-24,10.220000267028809,90,2022-08-03,5.050000190734863,-0.5058708357350155,-0.5088708357350155,True,-0.10299999999999998,True,-0.2649796765057154,-0.06660013123569608,-0.4422707044993194,
TNYA,2022-06-23,s09_short_squeeze_candidate,2022-06-15,43.86,-0.6147,2022-06-24,6.510000228881836,30,2022-08-08,5.489999771118164,-0.15668209245806253,-0.15968209245806253,True,-0.10299999999999998,True,-0.2509249123620396,0.0828265751580266,-0.24250866761608914,
